user,tweet_id,datetime,url,possible_sensitive,text
58746872,1506589114572972036,1648033810,https://on.rt.com/buc9,0.0,"satellite intelligence is a powerful weapon, a powerful tool of war

RT @RT_com: EU to share satellite intelligence with Ukraine – media

MORE: https://t.co/lezEYLe8fX"
64643056,1506587645299806210,1648033460,https://on.rt.com/buc9,0.0,"EU to share satellite intelligence with Ukraine – media

MORE: https://t.co/uCsL8b0DgM https://t.co/pHabaiCg16"
1466076113143312391,1506587412755009536,1648033404,https://www.rt.com/news/552537-eu-share-intelligence-ukraine/?utm_source=browser,0.0,"https://t.co/3yzumJGR6L 
SPREAD THE TRUTH! THIS IS ONE REASON FOR OUR INVASION. DON'T YOU REALIZE YOU THE WEST ONLY HEAR FROM ONE SIDE, BUT NO REPORTER QUESTIONS OUR MOTIVES? NOW HERE IS AN EXAMPLE OF UKRAINE'S ATROCITIES AGAINST OUR ETHNIC SOCIETY!

https://t.co/aP6gYFAmQ0"
1179444824,1506586953654800386,1648033295,https://www.rt.com/news/552537-eu-share-intelligence-ukraine/,0.0,#EU to share satellite intelligence with #Ukraine – media — RT World News https://t.co/J6f5uE4urn
2459340000,1513243657289318409,1649620377,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,How US-NATO Illegal Bombing of Yugoslavia Undermined Global Rule of Law 23 Years Ago https://t.co/Xa6esT881L
2459340000,1513242981830393856,1649620216,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,How US-NATO Illegal Bombing of Yugoslavia Undermined Global Rule of Law 23 Years Ago https://t.co/Xa6esT8FRj
384932265,1511629451594981382,1649235520,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,"How US-NATO Illegal Bombing of Yugoslavia Undermined Global Rule of Law 23 Years Ago

https://t.co/b0nIJtCkVO"
903556560533819394,1507499123230097408,1648250773,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,"How US-NATO Illegal Bombing of Yugoslavia Undermined Global Rule of Law 23 Years Ago - 24.03.2022, Sputnik International https://t.co/1Y7kC08QGe"
320252434,1507467701563928585,1648243282,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,How US-NATO Illegal Bombing of Yugoslavia Undermined Global Rule of Law 23 Years Ago https://t.co/EGZuVs4hFa
883012859306713088,1507368339340812290,1648219592,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,How US-NATO Illegal Bombing of Yugoslavia Undermined Global Rule of Law 23 Years Ago https://t.co/tMdiDXthfR
832107584467275776,1507346057474318337,1648214279,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,"History is coming at America FAST!

https://t.co/0VKatcY5R7 https://t.co/ciNQBiJyOx"
623431990,1507345579013074945,1648214165,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,1.0,"How US-NATO Illegal Bombing of Yugoslavia Undermined Global Rule of Law 23 Years Ago

https://t.co/mfWZHdve3S"
820723171112448001,1507281317934907399,1648198844,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,"Henry Kissinger admitted ""The Rambouillet text, which called on Serbia to admit NATO troops throughout Yugoslavia, was a provocation, an excuse to start bombing.""

That undermined international law and provided the precedent for all wars, incl. Ukraine.  https://t.co/4gp516FYVH"
1567434811,1507215244120055808,1648183091,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,How US-NATO Illegal Bombing of Yugoslavia Undermined Global Rule of Law 23 Years Ago https://t.co/rS1QgfoMZC
2343835742,1507201381739995137,1648179786,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,"How US-NATO Illegal Bombing of Yugoslavia Undermined Global Rule of Law 23 Years Ago - 24.03.2022, Sputnik International https://t.co/Je9CN2p35S"
60444865,1507147128954626058,1648166851,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,How US-NATO Illegal Bombing of Yugoslavia Undermined Global Rule of Law 23 Years Ago https://t.co/4pS8VtGUDx https://t.co/9J6uMIRmEv
